freq	dB(stoz(S(1,1)))
3.81800000000000006E9	3.24456530628686357E1
3.81850000000000023E9	3.24425748583104090E1
3.81899999999999995E9	3.24395048732113889E1
3.81950000000000012E9	3.24364430682356453E1
3.82000000000000028E9	3.24333894055170902E1
3.82050000000000001E9	3.24303438487131412E1
3.82100000000000017E9	3.24273063630597758E1
3.82149999999999945E9	3.24242769154310517E1
3.82200000000000006E9	3.24212554743999259E1
3.82250000000000023E9	3.24182420103030600E1
3.82300000000000040E9	3.24152364953098715E1
3.82350000000000012E9	3.24122389034924652E1
3.82399999999999940E9	3.24092492109003683E1
3.82449999999999957E9	3.24062673956386993E1
3.82500000000000018E9	3.24032934379481929E1
3.82550000000000034E9	3.24003273202903319E1
3.82600000000000051E9	3.23973690274337311E1
3.82650000000000023E9	3.23944185465461221E1
3.82699999999999951E9	3.23914758672858349E1
3.82749999999999968E9	3.23885409818994585E1
3.82800000000000029E9	3.23856138853214848E1
3.82850000000000046E9	3.23826945752740070E1
3.82899999999999974E9	3.23797830523713870E1
3.82950000000000035E9	3.23768793202255534E1
3.82999999999999963E9	3.23739833855522363E1
3.83049999999999979E9	3.23710952582782951E1
3.83100000000000041E9	3.23682149516494766E1
3.83149999999999968E9	3.23653424823371472E1
3.83199999999999985E9	3.23624778705437333E1
3.83250000000000046E9	3.23596211401059985E1
3.83299999999999974E9	3.23567723185947997E1
3.83349999999999991E9	3.23539314374093001E1
3.83399999999999963E9	3.23510985318666533E1
3.83449999999999980E9	3.23482736412832850E1
3.83499999999999996E9	3.23454568090453609E1
3.83550000000000058E9	3.23426480826712126E1
3.83599999999999985E9	3.23398475138574559E1
3.83649999999999958E9	3.23370551585090471E1
3.83699999999999974E9	3.23342710767538222E1
3.83749999999999991E9	3.23314953329334642E1
3.83800000000000008E9	3.23287279955704587E1
3.83850000000000069E9	3.23259691373089364E1
3.83899999999999997E9	3.23232188348233596E1
3.83949999999999969E9	3.23204771686927206E1
3.83999999999999986E9	3.23177442232383871E1
3.84050000000000002E9	3.23150200863163306E1
3.84100000000000019E9	3.23123048490666687E1
3.84149999999999991E9	3.23095986056097351E1
3.84200000000000008E9	3.23069014526888498E1
3.84249999999999980E9	3.23042134892551136E1
3.84299999999999997E9	3.23015348159874938E1
3.84350000000000014E9	3.22988655347486864E1
3.84399999999999986E9	3.22962057479695730E1
3.84450000000000003E9	3.22935555579634581E1
3.84500000000000020E9	3.22909150661629951E1
3.84549999999999992E9	3.22882843722828161E1
3.84600000000000009E9	3.22856635734061737E1
3.84649999999999981E9	3.22830527629941022E1
3.84699999999999998E9	3.22804520298210917E1
3.84750000000000014E9	3.22778614568439570E1
3.84800000000000031E9	3.22752811200007850E1
3.84850000000000003E9	3.22727110869558675E1
3.84899999999999931E9	3.22701514157940839E1
3.84949999999999992E9	3.22676021536787250E1
3.85000000000000009E9	3.22650633354842364E1
3.85050000000000026E9	3.22625349824217844E1
3.85100000000000042E9	3.22600171006734504E1
3.85150000000000015E9	3.22575096800556427E1
3.85199999999999942E9	3.22550126927342840E1
3.85250000000000004E9	3.22525260920147172E1
3.85300000000000020E9	3.22500498112312339E1
3.85350000000000037E9	3.22475837627623907E1
3.85400000000000009E9	3.22451278371976935E1
3.85450000000000026E9	3.22426819026826283E1
3.85499999999999954E9	3.22402458044663964E1
3.85550000000000015E9	3.22378193646744649E1
3.85600000000000032E9	3.22354023823297231E1
3.85649999999999959E9	3.22329946336377393E1
3.85700000000000021E9	3.22305958725503228E1
3.85750000000000037E9	3.22282058316164788E1
3.85799999999999965E9	3.22258242231266134E1
3.85850000000000026E9	3.22234507405435977E1
3.85899999999999954E9	3.22210850602180354E1
3.85949999999999971E9	3.22187268433705265E1
3.86000000000000032E9	3.22163757383194493E1
3.86050000000000049E9	3.22140313829328750E1
3.86099999999999977E9	3.22116934072672478E1
3.86149999999999949E9	3.22093614363598224E1
3.86199999999999966E9	3.22070350931341398E1
3.86249999999999982E9	3.22047140013727917E1
3.86300000000000043E9	3.22023977887165236E1
3.86350000000000060E9	3.22000860896383978E1
3.86399999999999988E9	3.21977785483530576E1
3.86449999999999960E9	3.21954748216135878E1
3.86499999999999977E9	3.21931745813563097E1
3.86549999999999994E9	3.21908775171589756E1
3.86600000000000055E9	3.21885833384753273E1
3.86649999999999983E9	3.21862917766259349E1
3.86699999999999999E9	3.21840025865156054E1
3.86749999999999972E9	3.21817155480711481E1
3.86799999999999988E9	3.21794304673841491E1
3.86850000000000005E9	3.21771471775585383E1
3.86899999999999977E9	3.21748655392659799E1
3.86949999999999994E9	3.21725854410136680E1
3.87000000000000011E9	3.21703067991405556E1
3.87049999999999983E9	3.21680295575540409E1
3.87100000000000000E9	3.21657536872293548E1
3.87149999999999972E9	3.21634791854895630E1
3.87199999999999989E9	3.21612060750908180E1
3.87250000000000005E9	3.21589344031358371E1
3.87300000000000022E9	3.21566642398374247E1
3.87349999999999994E9	3.21543956771561401E1
3.87399999999999967E9	3.21521288273352024E1
3.87449999999999983E9	3.21498638213478083E1
3.87500000000000000E9	3.21476008072815622E1
3.87550000000000017E9	3.21453399486742208E1
3.87600000000000033E9	3.21430814228109707E1
3.87650000000000006E9	3.21408254190036491E1
3.87699999999999978E9	3.21385721368554567E1
3.87749999999999995E9	3.21363217845213844E1
3.87800000000000011E9	3.21340745769722025E1
3.87850000000000028E9	3.21318307342645948E1
3.87900000000000000E9	3.21295904798225829E1
3.87950000000000017E9	3.21273540387312995E1
3.87999999999999989E9	3.21251216360458614E1
3.88050000000000006E9	3.21228934951163358E1
3.88100000000000023E9	3.21206698359277976E1
3.88149999999999995E9	3.21184508734618968E1
3.88200000000000012E9	3.21162368160743972E1
3.88250000000000028E9	3.21140278638978804E1
3.88300000000000001E9	3.21118242072695370E1
3.88350000000000017E9	3.21096260251886978E1
3.88399999999999945E9	3.21074334838116382E1
3.88450000000000006E9	3.21052467349898274E1
3.88500000000000023E9	3.21030659148616238E1
3.88550000000000040E9	3.21008911425062848E1
3.88600000000000012E9	3.20987225186756087E1
3.88649999999999940E9	3.20965601246115906E1
3.88699999999999957E9	3.20944040209701464E1
3.88750000000000018E9	3.20922542468613292E1
3.88800000000000034E9	3.20901108190241313E1
3.88850000000000051E9	3.20879737311534097E1
3.88900000000000023E9	3.20858429533911416E1
3.88949999999999951E9	3.20837184319994861E1
3.88999999999999968E9	3.20816000892284503E1
3.89050000000000029E9	3.20794878233907221E1
3.89100000000000046E9	3.20773815091522341E1
3.89149999999999974E9	3.20752809980452636E1
3.89200000000000035E9	3.20731861192108614E1
3.89249999999999963E9	3.20710966803650299E1
3.89299999999999979E9	3.20690124689910849E1
3.89350000000000041E9	3.20669332537464191E1
3.89399999999999968E9	3.20648587860737999E1
3.89449999999999985E9	3.20627888020016849E1
3.89500000000000046E9	3.20607230241127272E1
3.89549999999999974E9	3.20586611636597230E1
3.89599999999999991E9	3.20566029227999527E1
3.89649999999999963E9	3.20545479969221869E1
3.89699999999999980E9	3.20524960770338918E1
3.89749999999999996E9	3.20504468521766928E1
3.89800000000000058E9	3.20484000118379964E1
3.89849999999999985E9	3.20463552483260461E1
3.89899999999999958E9	3.20443122590761797E1
3.89949999999999974E9	3.20422707488594094E1
3.89999999999999991E9	3.20402304318638897E1
3.90050000000000008E9	3.20381910336253650E1
3.90100000000000069E9	3.20361522927838838E1
3.90149999999999997E9	3.20341139626503324E1
3.90199999999999969E9	3.20320758125665250E1
3.90249999999999986E9	3.20300376290504119E1
3.90300000000000002E9	3.20279992167200467E1
3.90350000000000019E9	3.20259603989957631E1
3.90399999999999991E9	3.20239210185805501E1
3.90450000000000008E9	3.20218809377267011E1
3.90499999999999980E9	3.20198400382979198E1
3.90549999999999997E9	3.20177982216365464E1
3.90600000000000014E9	3.20157554082537299E1
3.90649999999999986E9	3.20137115373566417E1
3.90700000000000003E9	3.20116665662311473E1
3.90750000000000020E9	3.20096204694993824E1
3.90799999999999992E9	3.20075732382707567E1
3.90850000000000009E9	3.20055248792053160E1
3.90899999999999981E9	3.20034754135090349E1
3.90949999999999998E9	3.20014248758796427E1
3.91000000000000014E9	3.19993733134178804E1
3.91050000000000031E9	3.19973207845232110E1
3.91100000000000003E9	3.19952673577854751E1
3.91149999999999931E9	3.19932131108879370E1
3.91199999999999992E9	3.19911581295311631E1
3.91250000000000009E9	3.19891025063888890E1
3.91300000000000026E9	3.19870463401031380E1
3.91350000000000042E9	3.19849897343260636E1
3.91400000000000015E9	3.19829327968121024E1
3.91449999999999942E9	3.19808756385662418E1
3.91500000000000004E9	3.19788183730494913E1
3.91550000000000020E9	3.19767611154431908E1
3.91600000000000037E9	3.19747039819730539E1
3.91650000000000009E9	3.19726470892913284E1
3.91700000000000026E9	3.19705905539173196E1
3.91749999999999954E9	3.19685344917333314E1
3.91800000000000015E9	3.19664790175334446E1
3.91850000000000032E9	3.19644242446236282E1
3.91899999999999959E9	3.19623702844678714E1
3.91950000000000021E9	3.19603172463806340E1
3.92000000000000037E9	3.19582652372573461E1
3.92049999999999965E9	3.19562143613441796E1
3.92100000000000026E9	3.19541647200401124E1
3.92149999999999954E9	3.19521164117298717E1
3.92199999999999971E9	3.19500695316437922E1
3.92250000000000032E9	3.19480241717411273E1
3.92300000000000049E9	3.19459804206139797E1
3.92349999999999977E9	3.19439383634088836E1
3.92399999999999949E9	3.19418980817642995E1
3.92449999999999966E9	3.19398596537607471E1
3.92499999999999982E9	3.19378231538801849E1
3.92550000000000043E9	3.19357886529772950E1
3.92600000000000060E9	3.19337562182539925E1
3.92649999999999988E9	3.19317259132440778E1
3.92699999999999960E9	3.19296977977995899E1
3.92749999999999977E9	3.19276719280826926E1
3.92799999999999994E9	3.19256483565616023E1
3.92850000000000055E9	3.19236271320076836E1
3.92899999999999983E9	3.19216082994987849E1
3.92949999999999999E9	3.19195919004235229E1
3.92999999999999972E9	3.19175779724910003E1
3.93049999999999988E9	3.19155665497448382E1
3.93100000000000005E9	3.19135576625819795E1
3.93149999999999977E9	3.19115513377779347E1
3.93199999999999994E9	3.19095475985189170E1
3.93250000000000011E9	3.19075464644424045E1
3.93299999999999983E9	3.19055479516866036E1
3.93350000000000000E9	3.19035520729496680E1
3.93399999999999972E9	3.19015588375600823E1
3.93449999999999989E9	3.18995682515593204E1
3.93500000000000005E9	3.18975803177953932E1
3.93550000000000022E9	3.18955950360309526E1
3.93599999999999994E9	3.18936124030618151E1
3.93649999999999967E9	3.18916324128521378E1
3.93699999999999983E9	3.18896550566781389E1
3.93750000000000000E9	3.18876803232868866E1
3.93800000000000017E9	3.18857081990654390E1
3.93850000000000033E9	3.18837386682195856E1
3.93900000000000006E9	3.18817717129630340E1
3.93949999999999978E9	3.18798073137135596E1
3.93999999999999995E9	3.18778454492943419E1
3.94050000000000011E9	3.18758860971410618E1
3.94100000000000028E9	3.18739292335111424E1
3.94150000000000000E9	3.18719748336921294E1
3.94200000000000017E9	3.18700228722113987E1
3.94249999999999989E9	3.18680733230401581E1
3.94300000000000006E9	3.18661261597941348E1
3.94350000000000023E9	3.18641813559282205E1
3.94399999999999995E9	3.18622388849216653E1
3.94450000000000012E9	3.18602987204545318E1
3.94500000000000028E9	3.18583608365739135E1
3.94550000000000001E9	3.18564252078476651E1
3.94600000000000017E9	3.18544918095072349E1
3.94649999999999945E9	3.18525606175748965E1
3.94700000000000006E9	3.18506316089798291E1
3.94750000000000023E9	3.18487047616581265E1
3.94800000000000040E9	3.18467800546402779E1
3.94850000000000012E9	3.18448574681234398E1
3.94899999999999940E9	3.18429369835306364E1
3.94949999999999957E9	3.18410185835551429E1
3.95000000000000018E9	3.18391022521937250E1
3.95050000000000034E9	3.18371879747647624E1
3.95100000000000051E9	3.18352757379161577E1
3.95150000000000023E9	3.18333655296217843E1
3.95199999999999951E9	3.18314573391669331E1
3.95249999999999968E9	3.18295511571251177E1
3.95300000000000029E9	3.18276469753262248E1
3.95350000000000046E9	3.18257447868171628E1
3.95399999999999974E9	3.18238445858153529E1
3.95450000000000035E9	3.18219463676582404E1
3.95499999999999963E9	3.18200501287468729E1
3.95549999999999979E9	3.18181558664878583E1
3.95600000000000041E9	3.18162635792307391E1
3.95649999999999968E9	3.18143732662057754E1
3.95699999999999985E9	3.18124849274591837E1
3.95750000000000046E9	3.18105985637910527E1
3.95799999999999974E9	3.18087141766905246E1
3.95849999999999991E9	3.18068317682756163E1
3.95899999999999963E9	3.18049513412336404E1
3.95949999999999980E9	3.18030728987636602E1
3.95999999999999996E9	3.18011964445226747E1
3.96050000000000058E9	3.17993219825740470E1
3.96099999999999985E9	3.17974495173404570E1
3.96149999999999958E9	3.17955790535590799E1
3.96199999999999974E9	3.17937105962408362E1
3.96249999999999991E9	3.17918441506340654E1
3.96300000000000008E9	3.17899797221900071E1
3.96350000000000069E9	3.17881173165333175E1
3.96399999999999997E9	3.17862569394341365E1
3.96449999999999969E9	3.17843985967859277E1
3.96499999999999986E9	3.17825422945833136E1
3.96550000000000002E9	3.17806880389034596E1
3.96600000000000019E9	3.17788358358915923E1
3.96649999999999991E9	3.17769856917447768E1
3.96700000000000008E9	3.17751376127016183E1
3.96749999999999980E9	3.17732916050289571E1
3.96799999999999997E9	3.17714476750141239E1
3.96850000000000014E9	3.17696058289534555E1
3.96899999999999986E9	3.17677660731444922E1
3.96950000000000003E9	3.17659284138756037E1
3.97000000000000020E9	3.17640928574170678E1
3.97049999999999992E9	3.17622594100105937E1
3.97100000000000009E9	3.17604280778570569E1
3.97149999999999981E9	3.17585988671043884E1
3.97199999999999998E9	3.17567717838325825E1
3.97250000000000014E9	3.17549468340373453E1
3.97300000000000031E9	3.17531240236109191E1
3.97350000000000003E9	3.17513033583212811E1
3.97399999999999931E9	3.17494848437883315E1
3.97449999999999992E9	3.17476684854569946E1
3.97500000000000009E9	3.17458542885685890E1
3.97550000000000026E9	3.17440422581282355E1
3.97600000000000042E9	3.17422323988693478E1
3.97650000000000015E9	3.17404247152166574E1
3.97699999999999942E9	3.17386192112451981E1
3.97750000000000004E9	3.17368158906364073E1
3.97800000000000020E9	3.17350147566344054E1
3.97850000000000037E9	3.17332158119964403E1
3.97900000000000009E9	3.17314190589460798E1
3.97950000000000026E9	3.17296244991210852E1
3.97999999999999954E9	3.17278321335225222E1
3.98050000000000015E9	3.17260419624649348E1
3.98100000000000032E9	3.17242539855230588E1
3.98149999999999959E9	3.17224682014833581E1
3.98200000000000021E9	3.17206846082938476E1
3.98250000000000037E9	3.17189032030183116E1
3.98299999999999965E9	3.17171239817911088E1
3.98350000000000026E9	3.17153469397767651E1
3.98399999999999954E9	3.17135720711322566E1
3.98449999999999971E9	3.17117993689732058E1
3.98500000000000032E9	3.17100288253462725E1
3.98550000000000049E9	3.17082604312042182E1
3.98599999999999977E9	3.17064941763871566E1
3.98649999999999949E9	3.17047300496102391E1
3.98699999999999966E9	3.17029680384544310E1
3.98749999999999982E9	3.17012081293653747E1
3.98800000000000043E9	3.16994503076556811E1
3.98850000000000060E9	3.16976945575138780E1
3.98899999999999988E9	3.16959408620192118E1
3.98949999999999960E9	3.16941892031600814E1
3.98999999999999977E9	3.16924395618593246E1
3.99049999999999994E9	3.16906919180039770E1
3.99100000000000055E9	3.16889462504801500E1
3.99149999999999983E9	3.16872025372128352E1
3.99199999999999999E9	3.16854607552113521E1
3.99249999999999972E9	3.16837208806191750E1
3.99299999999999988E9	3.16819828887696975E1
3.99350000000000005E9	3.16802467542476940E1
3.99399999999999977E9	3.16785124509552674E1
3.99449999999999994E9	3.16767799521856341E1
3.99500000000000011E9	3.16750492307000542E1
3.99549999999999983E9	3.16733202588149743E1
3.99600000000000000E9	3.16715930084906816E1
3.99649999999999972E9	3.16698674514301093E1
3.99699999999999989E9	3.16681435591809191E1
3.99750000000000005E9	3.16664213032447739E1
3.99800000000000022E9	3.16647006551906562E1
3.99849999999999994E9	3.16629815867724762E1
3.99899999999999967E9	3.16612640700512049E1
3.99949999999999983E9	3.16595480775183225E1
4.00000000000000000E9	3.16578335822208645E1
